,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Tsku,18.157163596724214,-0.2715957079244325,0.4444181289824114,-0.6111265275030698,0.5411158191746813,
Lrrc32,77.58266021405669,-0.4078086662238947,0.26029302129261117,-1.5667291585411054,0.11717801216808732,0.8802792957545433
Emsy,122.6121741902838,0.1499803717076985,0.22899114957005945,0.6549614340523334,0.5124925847018398,0.9670712826463502
Thap12,123.98462320707897,-0.1409992042660786,0.23398202128179707,-0.6026070015707133,0.5467701614794473,0.9715489037165047
Wnt11,55.41894452753503,0.5120846119306939,0.3230334383316695,1.5852371648439663,0.11291245942544137,0.8776878441918459
Uvrag,153.4431909572954,0.24009180079923345,0.21296400677971364,1.1273820606107414,0.259580980506779,0.9474502956129918
Dgat2,17.63237917350453,1.9768811214347233,0.5448583253226548,3.6282479858668797,0.00028535110600329386,
Map6,31.197080332142356,-0.009633900197783516,0.3513332958892508,-0.027420971227333852,0.9781239719159904,
Serpinh1,2711.058280863436,0.1618679938767029,0.21331932414221405,0.7588060506360408,0.44796858563685915,0.9589335095447377
Gdpd5,13.260268330283896,-0.04693304483158037,0.4768413131936066,-0.09842487119509433,0.9215949262025341,
Rps3,3579.035828286047,0.3357507336814443,0.2542980350203876,1.3203040819978276,0.18673351326294352,0.924552075358594
Arrb1,73.95613725050774,-0.3620848536203571,0.26748575932423124,-1.3536603015245312,0.17584477889908778,0.9160131722560486
Tpbgl,39.848088623853606,0.2967983441642849,0.3122138563684031,0.9506251503907363,0.3417946967072365,0.9476232049072979
Gm10605,13.184682048440276,0.17489682794124248,0.4817548345406221,0.36304114749157745,0.7165741469442133,
Slco2b1,168.42390054307043,0.5849303557968736,0.22744768005153287,2.5717138801518917,0.010119648647661591,0.3874166544579611
Spcs2,361.4097238023586,0.145792358928001,0.22329395893266868,0.652916718503624,0.5138099701795826,0.9670712826463502
Rnf169,19.02749880900771,-0.31585794153144553,0.4320081123038131,-0.7311389127556845,0.46469430815884305,
Pold3,28.313510646451103,-0.23381503735917641,0.3527928960586742,-0.6627543807466288,0.5074878750526246,
Pgm2l1,25.847909733398172,0.8128641829118364,0.38170970793899367,2.1295350000418423,0.03321002234361194,
Ppme1,56.27697396295956,0.19852678044779876,0.2816489895466163,0.7048730434551769,0.4808892470584447,0.9623401775374064
C2cd3,21.488305508288068,-0.6725520574045355,0.4754601168269821,-1.414528860786181,0.157206679612713,
Ucp2,17.888253996545977,1.1376411247911102,0.5841946610888291,1.947366521068099,0.051490808804850005,
Mrpl48,165.02302520422936,0.051100275312768235,0.2487592452997701,0.20542060758863165,0.8372435210471134,0.9911175247666117
Rab6a,357.5580316052924,-0.13432885114170517,0.18754389222374745,-0.716252870455762,0.4738352222799699,0.9598613536186172
Fam168a,142.85889050436785,-0.29149741144788927,0.2263257762346026,-1.2879549837298765,0.1977616338335103,0.9291294199929977
Arhgef17,59.350738161404855,-0.39661146128400365,0.28127821555101623,-1.4100326273296806,0.1585300490280982,0.8953840545257316
P2ry6,36.18388554969489,0.28486498058831183,0.33766042653343253,0.8436433712794198,0.39886872058060163,0.9565360103770547
P2ry2,24.20604190397849,-0.4611445670815649,0.3892726049573122,-1.1846314413317995,0.23616320005365277,
Fchsd2,45.80773072340775,-0.1335815642951574,0.3389986235220602,-0.3940475123683346,0.6935459613332788,0.9802796251612313
Atg16l2,14.67083652029611,-0.25447895652379077,0.5498781860076601,-0.4627915109188306,0.643513816683533,
Arap1,208.9550570846175,-0.37853748325972286,0.24832276962502747,-1.5243768577135406,0.12741459772283328,0.8895622339413337
Clpb,38.120703564190414,0.07562927330235067,0.3146999532215436,0.2403218447544824,0.8100807614960264,0.9875772127952741
Inppl1,50.110017428857546,0.04178906570655166,0.29688241539870447,0.14075965277508998,0.8880598180586002,0.9935055500003961
Anapc15,16.17041315476991,0.8384287953316312,0.43295687392922644,1.9365180363637913,0.05280428570154106,
Lamtor1,162.35678032098082,0.10729453743942104,0.26779088369678383,0.4006653847145494,0.6886664993840562,0.9802796251612313
Numa1,157.8670675865329,-0.3587523007385873,0.23721477350179376,-1.51235226812665,0.13044427081836749,0.8895622339413337
Il18bp,7.679460232003082,1.023871686081824,0.6119219691525732,1.673206287232576,0.09428669307242657,
Rnf121,57.730105195868084,0.1332974835775329,0.26867548874518676,0.4961281886936584,0.6198039722518094,0.9786369094440929
Xndc1,13.15793649956636,0.7866252809263754,0.4774486888322504,1.6475598306706272,0.09944302911787609,
Nup98,135.95583582292284,-0.0502672096442561,0.23706865769572683,-0.21203650509032332,0.8320785548236043,0.9897974806171781
Pgap2,150.3855456868784,0.09001474886574876,0.20605329937823907,0.43685177154341187,0.6622188502308686,0.9802796251612313
Rhog,56.024609116905374,-0.19517559730768735,0.2717165920953481,-0.7183057751556013,0.4725687700575467,0.9595946031411595
Stim1,275.41842795511354,-0.1382901436031534,0.2153768098859582,-0.6420846500436973,0.5208182219308326,0.968477561784026
Rrm1,54.21181987134757,-0.13371963964029876,0.2963632314133844,-0.45120185457074785,0.6518440731308593,0.9802796251612313
Trim21,13.040980376355778,0.2567449405402584,0.48231445179071225,0.5323185726387194,0.5945053709502539,
Trim68,9.769936999678288,-0.2034086153933391,0.5453551510388108,-0.37298376114332016,0.7091605300367037,
Trim5,13.237769499567753,-0.024160844761463764,0.5118394727272869,-0.0472039497710582,0.9623506795711083,
Trim12a,38.88390294339906,0.26416215100588747,0.3126656981661479,0.8448709038287722,0.3981829213293312,0.9561229874647326
Trim12c,30.19638309597598,-0.19429462492998334,0.3350550741314804,-0.5798886210979731,0.5619897296869092,
Trim30a,73.88496576963676,-0.25633543916881923,0.24709069295345867,-1.0374143845923887,0.29954277731870016,0.9474502956129918
Trim30d,31.835380012159483,-0.00519721956692146,0.37312706862044587,-0.013928819439814484,0.9888867693699603,
Fam160a2,28.19085507397684,-0.36761035883058,0.3595728085648127,-1.02235305360783,0.3066138315382506,
Cavin3,832.015407778654,0.061928957969716265,0.20892224948478733,0.2964210758903667,0.7669085319343976,0.9861856572527775
Smpd1,104.95995799465037,0.0180756054145956,0.2502997726890852,0.07221582832617499,0.9424301488795735,0.9935055500003961
Apbb1,32.148861021731705,-0.010025341088495714,0.3409868406954205,-0.029400961831986486,0.9765448057065573,
Trim3,34.027932119257734,0.09933851299956285,0.35007447178097256,0.2837639445521036,0.7765912872441618,
Arfip2,56.333590273174075,0.2663349887356462,0.27890571430711153,0.9549284043796129,0.3396139043867048,0.9476232049072979
Timm10b,216.77882481116643,-0.13153614080731513,0.2516538539402433,-0.5226867729136752,0.6011922444013202,0.9775910871653066
Rrp8,32.059888843593505,0.1546740152437468,0.34778520652992295,0.44474006467103383,0.6565076122152116,
Ilk,304.94569684710774,0.07446412783967214,0.1912108666191993,0.389434602521671,0.6969546792047269,0.9802796251612313
Taf10,200.04434134790662,-0.09703220854981945,0.23185584986030755,-0.418502309121297,0.6755798986169921,0.9802796251612313
Tpp1,171.98378637051738,0.18205669123731794,0.2508752269575717,0.7256862044338382,0.46803116087802143,0.9595946031411595
Dchs1,54.44988546086519,-0.1553824023150481,0.27730629273109497,-0.560327718439924,0.5752559242249535,0.9749756264217859
Mrpl17,147.50390600335047,0.2565846081269994,0.26915176417394254,0.9533082902669682,0.3404338922939192,0.9476232049072979
Olfml1,81.00450397639722,-0.2276928858188919,0.2574170298821416,-0.8845292245161134,0.3764105936373817,0.9526645485470263
Ppfibp2,15.21143065820677,0.3056312221408704,0.45701072707924484,0.6687615936154481,0.5036475698108622,
Eif3f,927.2545961055761,0.24938565974746243,0.22340870288349476,1.1162754920855271,0.2643042288281785,0.9474502956129918
Lmo1,39.84848514022706,-0.18206158772319694,0.37279637505916363,-0.4883673766793021,0.6252896452043926,0.9802796251612313
Rpl27a,5531.8600603819605,0.3308323737867769,0.25860689183120733,1.2792867639533407,0.2007960918763222,0.9309261509581593
St5,118.6035055640696,-0.28756865843639934,0.2536180161035419,-1.1338652626278598,0.256851070267094,0.9474502956129918
Akip1,41.50190072802807,-0.0055184923484194875,0.31616223054802617,-0.01745462239070713,0.9860739334115615,0.997460738856892
Tmem9b,91.37410534584599,-0.0012863670941733205,0.238502133256288,-0.005393524479678447,0.9956966109537032,0.9988114103301352
Dennd5a,187.89787215204828,-0.27919793520968356,0.20540375370671646,-1.3592640356920316,0.17406293606265888,0.9141544718423049
Tmem41b,58.68848456710462,-0.12993632883142708,0.27433386670251436,-0.473643048134225,0.635754472215407,0.9802796251612313
Ipo7,94.63712370985614,0.3912519736299421,0.2521498100210621,1.5516647567462405,0.12074245968001616,0.8804692327520978
Zfp143,15.888018064376,-0.2503023500770466,0.45629711835108283,-0.5485512399937176,0.583313455910873,
Wee1,37.08973470554209,0.38017842245306127,0.42121131684613156,0.9025835898704981,0.3667469391614969,0.9492504925724602
Swap70,68.4992112659661,-0.18486229860848274,0.2522179481181244,-0.7329466439156972,0.4635909727015761,0.9589335095447377
Sbf2,191.47016812977273,-0.22737298031093847,0.21036186475134394,-1.0808659667459324,0.2797567394428325,0.9474502956129918
Adm,641.5247189788848,-0.2629431873226647,0.21586773873082077,-1.2180754237229736,0.2231953121676763,0.9449068990430718
Ampd3,254.23575216248133,0.2778492492185392,0.19075889508772245,1.456546752856622,0.14524153508143461,0.8943309561157617
Rnf141,47.95865950599664,-0.23013781233817746,0.29099735521430764,-0.7908587765984689,0.4290264064534408,0.9589335095447377
Lyve1,9.742389904708485,1.1065197259591895,1.4206147922809464,0.7789020162056427,0.43603743617493995,
Mrvi1,48.87534373168517,-0.5566801129674445,0.35778944980969685,-1.555887445153944,0.11973485934219409,0.8802792957545433
Ctr9,62.611321654540696,-0.25396274217348785,0.2820807335743105,-0.9003193481364958,0.3679503274592695,0.9492504925724602
Eif4g2,762.8749330533171,-0.36456370472522986,0.19783074618615135,-1.8428060943681073,0.06535732669408775,0.7621989353156076
Galnt18,20.94194626958977,0.45872604534998096,0.42626382680631086,1.0761552271204577,0.281857839770579,
Usp47,105.45777268011675,-0.20432003816877156,0.2572524091428523,-0.7942395519231565,0.4270559869803888,0.9589335095447377
Dkk3,27.205704781804105,0.13281268994736506,0.4125713454150418,0.32191447957627084,0.747517483501678,
Mical2,38.38763936197829,-1.757838161253229,0.4006570902837233,-4.387388127858725,1.1471996633535857e-05,0.006086335444730524
Parva,200.23301780254752,-0.1687749275608916,0.20276125034405776,-0.8323825547263293,0.40519304583187643,0.9589335095447377
Tead1,164.00143999557744,-0.6062415778112815,0.2498499478319196,-2.426422671175083,0.01524849955370579,0.45549334197745056
Arntl,51.86803810223444,-1.8989445289127365,1.3379003865195103,-1.4193467227053864,,
Btbd10,36.65871224512791,-0.18770777106565192,0.3304870514646083,-0.567973148218043,0.5700532009982286,0.9749756264217859
Far1,134.29806330379284,-0.3677690945278821,0.22736376191414198,-1.617536107916619,0.10576260803442117,0.8684490866395896
Spon1,247.79938489245092,-0.025096159220798508,0.2604606516740831,-0.09635297715603341,0.9232402370848164,0.9935055500003961
Rras2,35.78317261308514,-0.6466504583550104,0.34259140163212437,-1.8875268184616774,0.0590895027002043,
Copb1,227.71590685225388,-0.2770181406347993,0.20050898701457812,-1.3815746853015547,0.16710233123478224,0.9074840775797584
Psma1,165.8371337326416,0.11523691425222453,0.2330847323813979,0.49439923874405334,0.6210242515176485,0.9790069716239751
Pde3b,6.486984013880827,0.6156164397526837,1.3741893116995252,0.4479851753404497,0.6541638956247496,
1110004F10Rik,222.1351018901244,0.19102964804826217,0.2068978325998561,0.9233042494829644,0.3558486739760738,0.9492504925724602
