sender,receiver,ligand,receptor,pathway,SC,TC,delta_TC_SC,pct_change
Neutrophil,CD8_Naive,Dll1,Notch1,Notch,0.0,0.0,0.0,0.0
Neutrophil,CD8_Naive,Fndc5,Itgav,Irisin-autocrine,0.0,0.0,0.0,0.0
Neutrophil,CD8_Naive,Fndc5,Itgb1,Irisin-autocrine,0.0,0.0,0.0,0.0
Neutrophil,CD8_Naive,Fndc5,Itgb5,Irisin-autocrine,0.0,0.0,0.0,0.0
Neutrophil,CD8_Naive,Il33,Il1rl1,ILC2-activation,0.0,0.0,0.0,0.0
Neutrophil,CD8_Naive,Il6,Il6ra,IL6,0.008155993175166201,0.0,-0.008155993175166201,-100.0
Neutrophil,CD8_Naive,Il6,Il6st,IL6,0.0031591707791728107,0.0,-0.0031591707791728107,-100.0
Neutrophil,CD8_Naive,Jag1,Notch2,Notch,0.0,0.0,0.0,0.0
Neutrophil,CD8_Naive,Pdgfa,Pdgfra,Stromal-PDGF,0.0,0.0,0.0,0.0
Neutrophil,CD8_Naive,Pdgfb,Pdgfrb,Stromal-PDGF,0.0,0.0,0.0,0.0
Neutrophil,CD8_Naive,Tgfb1,Tgfbr1,TGFb-immunosup,0.011202426937039992,0.010805867719503624,-0.0003965592175363686,-3.5
Neutrophil,CD8_Naive,Tgfb1,Tgfbr2,TGFb-immunosup,0.0629829252600435,0.035273374471728645,-0.02770955078831485,-44.0
Neutrophil,CD8_Naive,Tgfb2,Tgfbr1,TGFb-immunosup,0.0,0.0,0.0,0.0
Neutrophil,CD8_Naive,Tnf,Tnfrsf1a,TNF,0.00212439086804396,0.008539406633447497,0.006415015765403537,302.0
Neutrophil,CD8_Naive,Tslp,Crlf2,ILC2-activation,0.0,0.0,0.0,0.0
Neutrophil,CD8_Naive,Vegfa,Flt1,Angiogenesis,0.0,0.0,0.0,0.0
Neutrophil,CD8_Naive,Vegfa,Kdr,Angiogenesis,0.0,0.0,0.0,0.0
Neutrophil,CD8_Naive,Wnt5a,Fzd4,Wnt,0.0,0.0,0.0,0.0
Neutrophil,CD8_Naive,Wnt5a,Ror2,Wnt,0.0,0.0,0.0,0.0
Neutrophil,CP,Areg,Egfr,Amphiregulin,0.0,0.0,0.0,0.0
Neutrophil,CP,Areg,Erbb2,Amphiregulin,0.0,0.0,0.0,0.0
Neutrophil,CP,Areg,Erbb3,Amphiregulin,0.0,0.0,0.0,0.0
Neutrophil,CP,Ccl2,Ccr2,Macrophage-recruit,0.0,0.0,0.0,0.0
Neutrophil,CP,Csf1,Csf1r,Macrophage-recruit,3.547642709858142e-05,0.00022065513049326685,0.00018517870339468541,521.8
Neutrophil,CP,Cxcl12,Cxcr4,CXCL12-homing,0.0,0.0,0.0,0.0
Neutrophil,CP,Dll1,Notch1,Notch,0.0,0.0,0.0,0.0
Neutrophil,CP,Fndc5,Itgav,Irisin-autocrine,0.0,0.0,0.0,0.0
Neutrophil,CP,Fndc5,Itgb1,Irisin-autocrine,0.0,0.0,0.0,0.0
Neutrophil,CP,Fndc5,Itgb5,Irisin-autocrine,0.0,0.0,0.0,0.0
Neutrophil,CP,Il33,Il1rl1,ILC2-activation,0.0,0.0,0.0,0.0
Neutrophil,CP,Il6,Il6ra,IL6,0.013724595413538144,0.0,-0.013724595413538144,-100.0
Neutrophil,CP,Il6,Il6st,IL6,0.04478742967647094,0.0,-0.04478742967647094,-100.0
Neutrophil,CP,Jag1,Notch2,Notch,0.0,0.0,0.0,0.0
Neutrophil,CP,Pdgfa,Pdgfra,Stromal-PDGF,0.0,0.0,0.0,0.0
Neutrophil,CP,Pdgfb,Pdgfrb,Stromal-PDGF,0.0,0.0,0.0,0.0
Neutrophil,CP,Tgfb1,Tgfbr1,TGFb-immunosup,0.021799082024699493,0.013443898983494917,-0.008355183041204577,-38.3
Neutrophil,CP,Tgfb1,Tgfbr2,TGFb-immunosup,0.11171733813452227,0.06032976873423459,-0.05138756940028768,-46.0
Neutrophil,CP,Tgfb2,Tgfbr1,TGFb-immunosup,0.0,0.0,0.0,0.0
Neutrophil,CP,Tnf,Tnfrsf1a,TNF,0.08450068812014398,0.13380161862949566,0.04930093050935168,58.3
Neutrophil,CP,Tslp,Crlf2,ILC2-activation,0.0,0.0,0.0,0.0
Neutrophil,CP,Vegfa,Flt1,Angiogenesis,0.0,0.0,0.0,0.0
Neutrophil,CP,Vegfa,Kdr,Angiogenesis,0.0,4.2599405825017495e-05,4.2599405825017495e-05,425994.1
Neutrophil,CP,Wnt5a,Fzd4,Wnt,0.03274285530760131,0.0,-0.03274285530760131,-100.0
Neutrophil,CP,Wnt5a,Ror2,Wnt,0.0035487253052190358,0.0,-0.0035487253052190358,-100.0
Neutrophil,Capillary,Areg,Egfr,Amphiregulin,0.0,0.0,0.0,0.0
Neutrophil,Capillary,Areg,Erbb2,Amphiregulin,0.0,0.0,0.0,0.0
Neutrophil,Capillary,Areg,Erbb3,Amphiregulin,0.0,0.0,0.0,0.0
Neutrophil,Capillary,Ccl2,Ccr2,Macrophage-recruit,0.0,0.0,0.0,0.0
Neutrophil,Capillary,Csf1,Csf1r,Macrophage-recruit,0.0,0.0,0.0,0.0
Neutrophil,Capillary,Cxcl12,Cxcr4,CXCL12-homing,0.0,0.0,0.0,0.0
Neutrophil,Capillary,Dll1,Notch1,Notch,0.0,0.0,0.0,0.0
Neutrophil,Capillary,Fndc5,Itgav,Irisin-autocrine,0.0,0.0,0.0,0.0
Neutrophil,Capillary,Fndc5,Itgb1,Irisin-autocrine,0.0,0.0,0.0,0.0
Neutrophil,Capillary,Fndc5,Itgb5,Irisin-autocrine,0.0,0.0,0.0,0.0
Neutrophil,Capillary,Il33,Il1rl1,ILC2-activation,0.0,0.0,0.0,0.0
Neutrophil,Capillary,Il6,Il6ra,IL6,0.0,0.0,0.0,0.0
Neutrophil,Capillary,Il6,Il6st,IL6,0.038891172556795466,0.0,-0.038891172556795466,-100.0
Neutrophil,Capillary,Jag1,Notch2,Notch,0.0,0.0,0.0,0.0
Neutrophil,Capillary,Pdgfa,Pdgfra,Stromal-PDGF,0.0,0.0,0.0,0.0
Neutrophil,Capillary,Pdgfb,Pdgfrb,Stromal-PDGF,0.0,0.0,0.0,0.0
Neutrophil,Capillary,Tgfb1,Tgfbr1,TGFb-immunosup,0.0063876922062016265,0.0005566454441565556,-0.005831046762045071,-91.3
Neutrophil,Capillary,Tgfb1,Tgfbr2,TGFb-immunosup,0.09506602225908552,0.03882130794463246,-0.056244714314453055,-59.2
Neutrophil,Capillary,Tgfb2,Tgfbr1,TGFb-immunosup,0.0,0.0,0.0,0.0
Neutrophil,Capillary,Tnf,Tnfrsf1a,TNF,0.031258087086700935,0.06520613194945489,0.033948044862753955,108.6
Neutrophil,Capillary,Tslp,Crlf2,ILC2-activation,0.0,0.0,0.0,0.0
Neutrophil,Capillary,Vegfa,Flt1,Angiogenesis,0.0830165424337061,0.03145931708816474,-0.05155722534554136,-62.1
Neutrophil,Capillary,Vegfa,Kdr,Angiogenesis,0.05258404695906147,0.023775157265598125,-0.028808889693463346,-54.8
Neutrophil,Capillary,Wnt5a,Fzd4,Wnt,0.03152618790740418,0.0,-0.03152618790740418,-100.0
Neutrophil,Capillary,Wnt5a,Ror2,Wnt,0.0,0.0,0.0,0.0
Neutrophil,Epi,Areg,Egfr,Amphiregulin,0.0,0.0,0.0,0.0
Neutrophil,Epi,Areg,Erbb2,Amphiregulin,0.0,0.0,0.0,0.0
Neutrophil,Epi,Areg,Erbb3,Amphiregulin,0.0,0.0,0.0,0.0
Neutrophil,Epi,Ccl2,Ccr2,Macrophage-recruit,0.0,0.0,0.0,0.0
Neutrophil,Epi,Csf1,Csf1r,Macrophage-recruit,0.0,0.0,0.0,0.0
Neutrophil,Epi,Cxcl12,Cxcr4,CXCL12-homing,0.0,0.0,0.0,0.0
Neutrophil,Epi,Dll1,Notch1,Notch,0.0,0.0,0.0,0.0
Neutrophil,Epi,Fndc5,Itgav,Irisin-autocrine,0.0,0.0,0.0,0.0
Neutrophil,Epi,Fndc5,Itgb1,Irisin-autocrine,0.0,0.0,0.0,0.0
Neutrophil,Epi,Fndc5,Itgb5,Irisin-autocrine,0.0,0.0,0.0,0.0
Neutrophil,Epi,Il33,Il1rl1,ILC2-activation,0.0,0.0,0.0,0.0
Neutrophil,Epi,Il6,Il6ra,IL6,0.003799768931192751,0.0,-0.003799768931192751,-100.0
Neutrophil,Epi,Il6,Il6st,IL6,0.01297507167145066,0.0,-0.01297507167145066,-100.0
Neutrophil,Epi,Jag1,Notch2,Notch,0.0,0.0,0.0,0.0
Neutrophil,Epi,Pdgfa,Pdgfra,Stromal-PDGF,0.0,0.0,0.0,0.0
Neutrophil,Epi,Pdgfb,Pdgfrb,Stromal-PDGF,0.0,0.0,0.0,0.0
Neutrophil,Epi,Tgfb1,Tgfbr1,TGFb-immunosup,0.01128786915024361,0.019049588072502493,0.007761718922258883,68.8
Neutrophil,Epi,Tgfb1,Tgfbr2,TGFb-immunosup,0.004688378991191957,0.0,-0.004688378991191957,-100.0
Neutrophil,Epi,Tgfb2,Tgfbr1,TGFb-immunosup,0.0,0.0,0.0,0.0
Neutrophil,Epi,Tnf,Tnfrsf1a,TNF,0.01720229330686166,0.016327041996926646,-0.0008752513099350157,-5.1
Neutrophil,Epi,Tslp,Crlf2,ILC2-activation,0.0,0.0,0.0,0.0
Neutrophil,Epi,Vegfa,Flt1,Angiogenesis,0.0,0.0,0.0,0.0
Neutrophil,Epi,Vegfa,Kdr,Angiogenesis,0.010552067642331443,0.008557508707227568,-0.001994558935103875,-18.9
Neutrophil,Epi,Wnt5a,Fzd4,Wnt,0.010528442261086452,0.0,-0.010528442261086452,-100.0
Neutrophil,Epi,Wnt5a,Ror2,Wnt,0.0,0.0,0.0,0.0
Neutrophil,Epididymis,Areg,Egfr,Amphiregulin,0.0,0.0,0.0,0.0
Neutrophil,Epididymis,Areg,Erbb2,Amphiregulin,0.0,0.0,0.0,0.0
Neutrophil,Epididymis,Areg,Erbb3,Amphiregulin,0.0,0.0,0.0,0.0
Neutrophil,Epididymis,Ccl2,Ccr2,Macrophage-recruit,0.0,0.0,0.0,0.0
Neutrophil,Epididymis,Csf1,Csf1r,Macrophage-recruit,0.0,0.0,0.0,0.0
Neutrophil,Epididymis,Cxcl12,Cxcr4,CXCL12-homing,0.0,0.0,0.0,0.0
Neutrophil,Epididymis,Dll1,Notch1,Notch,0.0,0.0,0.0,0.0
Neutrophil,Epididymis,Fndc5,Itgav,Irisin-autocrine,0.0,0.0,0.0,0.0
Neutrophil,Epididymis,Fndc5,Itgb1,Irisin-autocrine,0.0,0.0,0.0,0.0
Neutrophil,Epididymis,Fndc5,Itgb5,Irisin-autocrine,0.0,0.0,0.0,0.0
Neutrophil,Epididymis,Il33,Il1rl1,ILC2-activation,0.0,0.0,0.0,0.0
Neutrophil,Epididymis,Il6,Il6ra,IL6,0.0,0.0,0.0,0.0
Neutrophil,Epididymis,Il6,Il6st,IL6,0.0,0.0,0.0,0.0
Neutrophil,Epididymis,Jag1,Notch2,Notch,0.0,0.0,0.0,0.0
Neutrophil,Epididymis,Pdgfa,Pdgfra,Stromal-PDGF,0.0,0.0,0.0,0.0
Neutrophil,Epididymis,Pdgfb,Pdgfrb,Stromal-PDGF,0.0,0.0,0.0,0.0
Neutrophil,Epididymis,Tgfb1,Tgfbr1,TGFb-immunosup,0.006382168086275503,0.0,-0.006382168086275503,-100.0
Neutrophil,Epididymis,Tgfb1,Tgfbr2,TGFb-immunosup,0.009511001956618952,0.010872805375138099,0.0013618034185191464,14.3
Neutrophil,Epididymis,Tgfb2,Tgfbr1,TGFb-immunosup,0.0,0.0,0.0,0.0
Neutrophil,Epididymis,Tnf,Tnfrsf1a,TNF,0.002996415286401747,0.0,-0.002996415286401747,-100.0
Neutrophil,Epididymis,Tslp,Crlf2,ILC2-activation,0.0,0.0,0.0,0.0
Neutrophil,Epididymis,Vegfa,Flt1,Angiogenesis,0.0,0.0,0.0,0.0
Neutrophil,Epididymis,Vegfa,Kdr,Angiogenesis,0.0,0.0,0.0,0.0
Neutrophil,Epididymis,Wnt5a,Fzd4,Wnt,0.015755606219825708,0.0,-0.015755606219825708,-100.0
Neutrophil,Epididymis,Wnt5a,Ror2,Wnt,0.0,0.0,0.0,0.0
Neutrophil,Fibroblast,Areg,Egfr,Amphiregulin,0.0,0.0,0.0,0.0
Neutrophil,Fibroblast,Areg,Erbb2,Amphiregulin,0.0,0.0,0.0,0.0
Neutrophil,Fibroblast,Areg,Erbb3,Amphiregulin,0.0,0.0,0.0,0.0
Neutrophil,Fibroblast,Ccl2,Ccr2,Macrophage-recruit,0.0,0.0,0.0,0.0
Neutrophil,Fibroblast,Csf1,Csf1r,Macrophage-recruit,0.007757462192138855,0.008557861270013699,0.000800399077874844,10.3
Neutrophil,Fibroblast,Cxcl12,Cxcr4,CXCL12-homing,0.0,0.0,0.0,0.0
Neutrophil,Fibroblast,Dll1,Notch1,Notch,0.0,0.0,0.0,0.0
Neutrophil,Fibroblast,Fndc5,Itgav,Irisin-autocrine,0.0,0.0,0.0,0.0
Neutrophil,Fibroblast,Fndc5,Itgb1,Irisin-autocrine,0.0,0.0,0.0,0.0
Neutrophil,Fibroblast,Fndc5,Itgb5,Irisin-autocrine,0.0,0.0,0.0,0.0
Neutrophil,Fibroblast,Il33,Il1rl1,ILC2-activation,0.0,0.0,0.0,0.0
Neutrophil,Fibroblast,Il6,Il6ra,IL6,0.01663007176292377,0.0,-0.01663007176292377,-100.0
Neutrophil,Fibroblast,Il6,Il6st,IL6,0.04279310424351836,0.0,-0.04279310424351836,-100.0
Neutrophil,Fibroblast,Jag1,Notch2,Notch,0.0,0.0,0.0,0.0
Neutrophil,Fibroblast,Pdgfa,Pdgfra,Stromal-PDGF,0.0,0.0,0.0,0.0
Neutrophil,Fibroblast,Pdgfb,Pdgfrb,Stromal-PDGF,0.0,0.0,0.0,0.0
Neutrophil,Fibroblast,Tgfb1,Tgfbr1,TGFb-immunosup,0.018044495606944447,0.007570897388428066,-0.010473598218516381,-58.0
Neutrophil,Fibroblast,Tgfb1,Tgfbr2,TGFb-immunosup,0.12746771506476792,0.051641802080261444,-0.07582591298450647,-59.5
Neutrophil,Fibroblast,Tgfb2,Tgfbr1,TGFb-immunosup,0.0,0.0,0.0,0.0
Neutrophil,Fibroblast,Tnf,Tnfrsf1a,TNF,0.03678852282175606,0.059271670384914356,0.022483147563158293,61.1
Neutrophil,Fibroblast,Tslp,Crlf2,ILC2-activation,0.0,0.0,0.0,0.0
Neutrophil,Fibroblast,Vegfa,Flt1,Angiogenesis,0.0,0.0,0.0,0.0
Neutrophil,Fibroblast,Vegfa,Kdr,Angiogenesis,0.03544090899052801,0.015739305907703102,-0.019701603082824905,-55.6
Neutrophil,Fibroblast,Wnt5a,Fzd4,Wnt,0.009800973320940052,0.0,-0.009800973320940052,-100.0
Neutrophil,Fibroblast,Wnt5a,Ror2,Wnt,0.004685131557111253,0.0,-0.004685131557111253,-100.0
Neutrophil,Large_artery,Areg,Egfr,Amphiregulin,,0.0,,
Neutrophil,Large_artery,Areg,Erbb2,Amphiregulin,,0.0,,
Neutrophil,Large_artery,Areg,Erbb3,Amphiregulin,,0.0,,
Neutrophil,Large_artery,Ccl2,Ccr2,Macrophage-recruit,,0.0,,
Neutrophil,Large_artery,Csf1,Csf1r,Macrophage-recruit,,0.0,,
Neutrophil,Large_artery,Cxcl12,Cxcr4,CXCL12-homing,,0.0,,
Neutrophil,Large_artery,Dll1,Notch1,Notch,,0.0,,
Neutrophil,Large_artery,Fndc5,Itgav,Irisin-autocrine,,0.0,,
Neutrophil,Large_artery,Fndc5,Itgb1,Irisin-autocrine,,0.0,,
Neutrophil,Large_artery,Fndc5,Itgb5,Irisin-autocrine,,0.0,,
Neutrophil,Large_artery,Il33,Il1rl1,ILC2-activation,,0.0,,
Neutrophil,Large_artery,Il6,Il6ra,IL6,,0.0,,
Neutrophil,Large_artery,Il6,Il6st,IL6,,0.0,,
Neutrophil,Large_artery,Jag1,Notch2,Notch,,0.0,,
Neutrophil,Large_artery,Pdgfa,Pdgfra,Stromal-PDGF,,0.0,,
Neutrophil,Large_artery,Pdgfb,Pdgfrb,Stromal-PDGF,,0.0,,
Neutrophil,Large_artery,Tgfb1,Tgfbr1,TGFb-immunosup,,0.006526706966498945,,
Neutrophil,Large_artery,Tgfb1,Tgfbr2,TGFb-immunosup,,0.00889362299294838,,
Neutrophil,Large_artery,Tgfb2,Tgfbr1,TGFb-immunosup,,0.0,,
Neutrophil,Large_artery,Tnf,Tnfrsf1a,TNF,,0.10206028534851072,,
Neutrophil,Large_artery,Tslp,Crlf2,ILC2-activation,,0.0,,
Neutrophil,Large_artery,Vegfa,Flt1,Angiogenesis,,0.06392533579677527,,
Neutrophil,Large_artery,Vegfa,Kdr,Angiogenesis,,0.001772825724647954,,
Neutrophil,Large_artery,Wnt5a,Fzd4,Wnt,,0.0,,
Neutrophil,Large_artery,Wnt5a,Ror2,Wnt,,0.0,,
Neutrophil,Large_vessel,Areg,Egfr,Amphiregulin,0.0,0.0,0.0,0.0
Neutrophil,Large_vessel,Areg,Erbb2,Amphiregulin,0.0,0.0,0.0,0.0
Neutrophil,Large_vessel,Areg,Erbb3,Amphiregulin,0.0,0.0,0.0,0.0
Neutrophil,Large_vessel,Ccl2,Ccr2,Macrophage-recruit,0.0,0.0,0.0,0.0
Neutrophil,Large_vessel,Csf1,Csf1r,Macrophage-recruit,0.0,0.0,0.0,0.0
Neutrophil,Large_vessel,Cxcl12,Cxcr4,CXCL12-homing,0.0,0.0,0.0,0.0
Neutrophil,Large_vessel,Dll1,Notch1,Notch,0.0,0.0,0.0,0.0
Neutrophil,Large_vessel,Fndc5,Itgav,Irisin-autocrine,0.0,0.0,0.0,0.0
Neutrophil,Large_vessel,Fndc5,Itgb1,Irisin-autocrine,0.0,0.0,0.0,0.0
Neutrophil,Large_vessel,Fndc5,Itgb5,Irisin-autocrine,0.0,0.0,0.0,0.0
Neutrophil,Large_vessel,Il33,Il1rl1,ILC2-activation,0.0,0.0,0.0,0.0
Neutrophil,Large_vessel,Il6,Il6ra,IL6,0.0010768404875517263,0.0,-0.0010768404875517263,-100.0
Neutrophil,Large_vessel,Il6,Il6st,IL6,0.12856741560856103,0.0,-0.12856741560856103,-100.0
Neutrophil,Large_vessel,Jag1,Notch2,Notch,0.0,0.0,0.0,0.0
Neutrophil,Large_vessel,Pdgfa,Pdgfra,Stromal-PDGF,0.0,0.0,0.0,0.0
Neutrophil,Large_vessel,Pdgfb,Pdgfrb,Stromal-PDGF,0.0,0.0,0.0,0.0
Neutrophil,Large_vessel,Tgfb1,Tgfbr1,TGFb-immunosup,0.0,0.010870472693769336,0.010870472693769336,108704726.9
Neutrophil,Large_vessel,Tgfb1,Tgfbr2,TGFb-immunosup,0.15027609787909163,0.06622087756993351,-0.08405522030915812,-55.9
Neutrophil,Large_vessel,Tgfb2,Tgfbr1,TGFb-immunosup,0.0,0.0,0.0,0.0
Neutrophil,Large_vessel,Tnf,Tnfrsf1a,TNF,0.14094964103046098,0.13002263150582732,-0.010927009524633657,-7.8
Neutrophil,Large_vessel,Tslp,Crlf2,ILC2-activation,0.0,0.0,0.0,0.0
Neutrophil,Large_vessel,Vegfa,Flt1,Angiogenesis,0.19783669896298556,0.09990315605570059,-0.09793354290728497,-49.5
Neutrophil,Large_vessel,Vegfa,Kdr,Angiogenesis,0.05218454306710884,0.03723201468010537,-0.01495252838700347,-28.7
Neutrophil,Large_vessel,Wnt5a,Fzd4,Wnt,0.004348207629234692,0.0,-0.004348207629234692,-100.0
Neutrophil,Large_vessel,Wnt5a,Ror2,Wnt,0.0,0.0,0.0,0.0
Neutrophil,Lymphatic,Areg,Egfr,Amphiregulin,0.0,0.0,0.0,0.0
Neutrophil,Lymphatic,Areg,Erbb2,Amphiregulin,0.0,0.0,0.0,0.0
Neutrophil,Lymphatic,Areg,Erbb3,Amphiregulin,0.0,0.0,0.0,0.0
Neutrophil,Lymphatic,Ccl2,Ccr2,Macrophage-recruit,0.0,0.0,0.0,0.0
Neutrophil,Lymphatic,Csf1,Csf1r,Macrophage-recruit,0.0,0.0006265073162818302,0.0006265073162818302,6265073.2
Neutrophil,Lymphatic,Cxcl12,Cxcr4,CXCL12-homing,0.0,0.0,0.0,0.0
Neutrophil,Lymphatic,Dll1,Notch1,Notch,0.0,0.0,0.0,0.0
Neutrophil,Lymphatic,Fndc5,Itgav,Irisin-autocrine,0.0,0.0,0.0,0.0
Neutrophil,Lymphatic,Fndc5,Itgb1,Irisin-autocrine,0.0,0.0,0.0,0.0
Neutrophil,Lymphatic,Fndc5,Itgb5,Irisin-autocrine,0.0,0.0,0.0,0.0
Neutrophil,Lymphatic,Il33,Il1rl1,ILC2-activation,0.0,0.0,0.0,0.0
Neutrophil,Lymphatic,Il6,Il6ra,IL6,0.011063636429189283,0.0,-0.011063636429189283,-100.0
Neutrophil,Lymphatic,Il6,Il6st,IL6,0.05651372452797304,0.0,-0.05651372452797304,-100.0
Neutrophil,Lymphatic,Jag1,Notch2,Notch,0.0,0.0,0.0,0.0
Neutrophil,Lymphatic,Pdgfa,Pdgfra,Stromal-PDGF,0.0,0.0,0.0,0.0
Neutrophil,Lymphatic,Pdgfb,Pdgfrb,Stromal-PDGF,0.0,0.0,0.0,0.0
Neutrophil,Lymphatic,Tgfb1,Tgfbr1,TGFb-immunosup,0.011687149943386379,0.005074158015481111,-0.006612991927905268,-56.6
Neutrophil,Lymphatic,Tgfb1,Tgfbr2,TGFb-immunosup,0.27963302311378035,0.15320280373864034,-0.12643021937514,-45.2
Neutrophil,Lymphatic,Tgfb2,Tgfbr1,TGFb-immunosup,0.0,0.0,0.0,0.0
Neutrophil,Lymphatic,Tnf,Tnfrsf1a,TNF,0.034348033895417664,0.06491595054337083,0.03056791664795317,89.0
Neutrophil,Lymphatic,Tslp,Crlf2,ILC2-activation,0.0,0.0,0.0,0.0
Neutrophil,Lymphatic,Vegfa,Flt1,Angiogenesis,0.0009199309770774481,0.0012558338958234768,0.0003359029187460287,36.5
Neutrophil,Lymphatic,Vegfa,Kdr,Angiogenesis,0.17786554595219084,0.1045700873871145,-0.07329545856507634,-41.2
Neutrophil,Lymphatic,Wnt5a,Fzd4,Wnt,0.012552847098747122,0.0,-0.012552847098747122,-100.0
Neutrophil,Lymphatic,Wnt5a,Ror2,Wnt,0.0,0.0,0.0,0.0
Neutrophil,M1,Areg,Egfr,Amphiregulin,0.0,0.0,0.0,0.0
Neutrophil,M1,Areg,Erbb2,Amphiregulin,0.0,0.0,0.0,0.0
Neutrophil,M1,Areg,Erbb3,Amphiregulin,0.0,0.0,0.0,0.0
Neutrophil,M1,Ccl2,Ccr2,Macrophage-recruit,0.0,0.0,0.0,0.0
Neutrophil,M1,Csf1,Csf1r,Macrophage-recruit,0.07397616161023976,0.1308617083866613,0.05688554677642155,76.9
Neutrophil,M1,Cxcl12,Cxcr4,CXCL12-homing,0.0,0.0,0.0,0.0
Neutrophil,M1,Dll1,Notch1,Notch,0.0,0.0,0.0,0.0
Neutrophil,M1,Fndc5,Itgav,Irisin-autocrine,0.0,0.0,0.0,0.0
Neutrophil,M1,Fndc5,Itgb1,Irisin-autocrine,0.0,0.0,0.0,0.0
Neutrophil,M1,Fndc5,Itgb5,Irisin-autocrine,0.0,0.0,0.0,0.0
Neutrophil,M1,Il33,Il1rl1,ILC2-activation,0.0,0.0,0.0,0.0
Neutrophil,M1,Il6,Il6ra,IL6,0.04608537297465771,0.0,-0.04608537297465771,-100.0
Neutrophil,M1,Il6,Il6st,IL6,0.004072202862180618,0.0,-0.004072202862180618,-100.0
Neutrophil,M1,Jag1,Notch2,Notch,0.0,0.0,0.0,0.0
Neutrophil,M1,Pdgfa,Pdgfra,Stromal-PDGF,0.0,0.0,0.0,0.0
Neutrophil,M1,Pdgfb,Pdgfrb,Stromal-PDGF,0.0,0.0,0.0,0.0
Neutrophil,M1,Tgfb1,Tgfbr1,TGFb-immunosup,0.03596384659555448,0.02325984841603076,-0.01270399817952372,-35.3
Neutrophil,M1,Tgfb1,Tgfbr2,TGFb-immunosup,0.0,0.00344326642158608,0.00344326642158608,34432664.2
Neutrophil,M1,Tgfb2,Tgfbr1,TGFb-immunosup,0.0,0.0,0.0,0.0
Neutrophil,M1,Tnf,Tnfrsf1a,TNF,0.07473753990429606,0.1341660764822903,0.059428536577994226,79.5
Neutrophil,M1,Tslp,Crlf2,ILC2-activation,0.0,0.0,0.0,0.0
Neutrophil,M1,Vegfa,Flt1,Angiogenesis,0.005757904871606616,0.002503924219887012,-0.003253980651719604,-56.5
Neutrophil,M1,Vegfa,Kdr,Angiogenesis,0.0,0.0,0.0,0.0
Neutrophil,M1,Wnt5a,Fzd4,Wnt,0.0,0.0,0.0,0.0
Neutrophil,M1,Wnt5a,Ror2,Wnt,0.0,0.0,0.0,0.0
Neutrophil,M2,Areg,Egfr,Amphiregulin,0.0,0.0,0.0,0.0
Neutrophil,M2,Areg,Erbb2,Amphiregulin,0.0,0.0,0.0,0.0
Neutrophil,M2,Areg,Erbb3,Amphiregulin,0.0,0.0,0.0,0.0
Neutrophil,M2,Ccl2,Ccr2,Macrophage-recruit,0.0,0.0,0.0,0.0
Neutrophil,M2,Csf1,Csf1r,Macrophage-recruit,0.09902870126122315,0.15910771667838436,0.06007901541716121,60.7
Neutrophil,M2,Cxcl12,Cxcr4,CXCL12-homing,0.0,0.0,0.0,0.0
Neutrophil,M2,Dll1,Notch1,Notch,0.0,0.0,0.0,0.0
Neutrophil,M2,Fndc5,Itgav,Irisin-autocrine,0.0,0.0,0.0,0.0
Neutrophil,M2,Fndc5,Itgb1,Irisin-autocrine,0.0,0.0,0.0,0.0
Neutrophil,M2,Fndc5,Itgb5,Irisin-autocrine,0.0,0.0,0.0,0.0
Neutrophil,M2,Il33,Il1rl1,ILC2-activation,0.0,0.0,0.0,0.0
Neutrophil,M2,Il6,Il6ra,IL6,0.03451562175011803,0.0,-0.03451562175011803,-100.0
Neutrophil,M2,Il6,Il6st,IL6,0.006924930168705476,0.0,-0.006924930168705476,-100.0
Neutrophil,M2,Jag1,Notch2,Notch,0.0,0.0,0.0,0.0
Neutrophil,M2,Pdgfa,Pdgfra,Stromal-PDGF,0.0,0.0,0.0,0.0
Neutrophil,M2,Pdgfb,Pdgfrb,Stromal-PDGF,0.0,0.0,0.0,0.0
Neutrophil,M2,Tgfb1,Tgfbr1,TGFb-immunosup,0.04388187589620255,0.022578713404672872,-0.02130316249152968,-48.5
Neutrophil,M2,Tgfb1,Tgfbr2,TGFb-immunosup,0.0668368471913812,0.032243497074201787,-0.03459335011717941,-51.8
Neutrophil,M2,Tgfb2,Tgfbr1,TGFb-immunosup,0.0,0.0,0.0,0.0
Neutrophil,M2,Tnf,Tnfrsf1a,TNF,0.03611061114462632,0.05323255315168997,0.01712194200706365,47.4
Neutrophil,M2,Tslp,Crlf2,ILC2-activation,0.0,0.0,0.0,0.0
Neutrophil,M2,Vegfa,Flt1,Angiogenesis,0.0,0.0013235879303958758,0.0013235879303958758,13235879.3
Neutrophil,M2,Vegfa,Kdr,Angiogenesis,0.0,0.0,0.0,0.0
Neutrophil,M2,Wnt5a,Fzd4,Wnt,0.0,0.0,0.0,0.0
Neutrophil,M2,Wnt5a,Ror2,Wnt,0.0,0.0,0.0,0.0
Neutrophil,Mast,Areg,Egfr,Amphiregulin,0.0,0.0,0.0,0.0
Neutrophil,Mast,Areg,Erbb2,Amphiregulin,0.0,0.0,0.0,0.0
Neutrophil,Mast,Areg,Erbb3,Amphiregulin,0.0,0.0,0.0,0.0
Neutrophil,Mast,Ccl2,Ccr2,Macrophage-recruit,0.0,0.0,0.0,0.0
